Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.590744649095159,1.13214646525965,b4382,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b3617,b2407,b1982,b0261,b2406,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.59074464909513,1.13214646525636,b4382,b1241,b0351,b4069,b4384,b2744,b2297,b2458,b3617,b0030,b2407,b1982,b0261,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.590744649095124,1.1321464652499,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b2407,b1982,b3616,b3589,b0261,b4381,b2406,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,0.590707687159424,1.13056282629765,b1241,b0351,b4069,b4384,b2744,b3752,b0512,b2297,b2458,b3617,b2407,b1982,b4381,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.59074464909513,1.13214646525803,b3399,b1241,b0351,b4069,b2502,b2744,b2297,b2458,b3617,b1982,b4374,b0675,b2361,b2291,b0261,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.590707687159483,1.13056282633722,b4382,b1241,b0351,b4069,b4384,b3752,b0512,b3115,b1849,b2296,b3617,b2407,b1982,b2406,b0114,b0529,b2492,b0904,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.590707687159439,1.13056282629976,b1241,b0351,b4069,b4384,b2297,b2458,b0030,b2407,b1982,b3616,b3589,b4381,b2406,b0114,b0529,b2492,b0904,b0516,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.590707687159423,1.13056282629921,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b2407,b1982,b3616,b3589,b4381,b2406,b0114,b0529,b2492,b0904,b0516,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.59070768715943,1.13056282630312,b1241,b0351,b4069,b4384,b2744,b3752,b0512,b3115,b1849,b2296,b3617,b2407,b1982,b4381,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,0.606951677890023,0.595761107502033,b2066,b1241,b0351,b4069,b4384,b2744,b0512,b2297,b2458,b3617,b0030,b2407,b1982,b2498,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.590744649095119,1.13214646525643,b3399,b1241,b0351,b4069,b2502,b2744,b3115,b1849,b2296,b3617,b1982,b4374,b0675,b2361,b2291,b0261,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.590707687159428,1.13056282630115,b1241,b0351,b4069,b4384,b3752,b0512,b3115,b1849,b2296,b2407,b1982,b3616,b3589,b4381,b2406,b0114,b0529,b2492,b0904,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.568027961029174,1.07412809368024,b3399,b1241,b0351,b4069,b2502,b2744,b0512,b2297,b2458,b3617,b1982,b0675,b2361,b2913,b4381,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,0.612360409017565,0.995318667793782,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b3752,b0871,b3617,b2407,b1982,b0261,b4381,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
