Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,0.183647655155325,0.00166568368806695,YPL061W,YEL063C,YOR348C,YCR010C,YPL265W,YKR039W,YOL020W,YOR120W,YBL045C,YMR189W,YLR231C,YMR250W,YBR166C,YML004C,YKL174C,YJL121C,,,,,,,,,,,,,,,,,,
16,0.149751806224376,0.289850627048823,YPL061W,YOR348C,YKL106W,YOL052C,YPL265W,YJL060W,YKR039W,YOL020W,YEL047C,YOR120W,YLL043W,YIL111W,YNL052W,YBR263W,YHR208W,YJL121C,,,,,,,,,,,,,,,,,,
16,0.149751806127231,0.289850614033639,YPL061W,YMR009W,YOR348C,YKL106W,YPL265W,YJL060W,YKR039W,YOL020W,YEL047C,YIL111W,YNL052W,YIL053W,YER062C,YBR263W,YHR208W,YJL121C,,,,,,,,,,,,,,,,,,
16,0.183647655148386,0.0016656829395256,YPL061W,YEL063C,YOR348C,YCR010C,YPL265W,YKR039W,YOL020W,YOR120W,YIL111W,YNL052W,YBR263W,YMR250W,YBR166C,YJR078W,YKL174C,YJL121C,,,,,,,,,,,,,,,,,,
16,0.149751806212233,0.289850626479416,YPL061W,YOR348C,YKL106W,YOL052C,YPL265W,YKR039W,YOL020W,YEL047C,YDR272W,YBL045C,YIL053W,YER062C,YMR189W,YLR231C,YHR208W,YJL121C,,,,,,,,,,,,,,,,,,
16,0.149751806113354,0.289850611046836,YPL061W,YOR348C,YKL106W,YOL052C,YPL265W,YKR039W,YOL020W,YEL047C,YIL111W,YNL052W,YIL053W,YER062C,YBR263W,YHR208W,YJR078W,YJL121C,,,,,,,,,,,,,,,,,,
16,0.149751806113354,0.289850612375765,YPL061W,YOR348C,YKL106W,YPL265W,YJL060W,YKR039W,YOL020W,YEL047C,YIL111W,YNL052W,YIL053W,YER062C,YBR263W,YHR208W,YJL121C,YLR017W,,,,,,,,,,,,,,,,,,
17,0.148503224278558,0.306071085273288,YPL061W,YNL270C,YEL063C,YOR348C,YPL265W,YJL060W,YKR039W,YOL020W,YEL047C,YBL045C,YIL053W,YER062C,YBR263W,YMR020W,YML004C,YKL174C,YJL121C,,,,,,,,,,,,,,,,,
17,0.149751806128966,0.289850613283489,YPL061W,YOR348C,YKL106W,YPL265W,YJL060W,YKR039W,YOL020W,YEL047C,YBL045C,YIL053W,YER062C,YBR263W,YHR208W,YCR028C,YML004C,YJL121C,YPR069C,,,,,,,,,,,,,,,,,
17,0.149621379204258,0.289598171978673,YPL061W,YOR348C,YKL106W,YGR088W,YPL265W,YJL060W,YKR039W,YOL020W,YEL047C,YDR272W,YBL045C,YIL053W,YER062C,YBR263W,YHR208W,YJL121C,YPR069C,,,,,,,,,,,,,,,,,
