Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,
9,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_44782,PHATRDRAFT_47293,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010688611,0.102954473927068,PHATRDRAFT_55126,PHATRDRAFT_7164,PHATRDRAFT_12331,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_44782,PHATRDRAFT_20318,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687077,0.102954473925982,PHATRDRAFT_55126,PHATRDRAFT_7164,PHATRDRAFT_31544,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_44782,PHATRDRAFT_38946,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_43084,PHATRDRAFT_20318,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_43084,PHATRDRAFT_38946,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010688051,0.102954473926866,PHATRDRAFT_55126,PHATRDRAFT_7164,PHATRDRAFT_5423,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687354,0.102954473926956,PHATRDRAFT_55126,PHATRDRAFT_43084,PHATRDRAFT_31544,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_44782,PHATRDRAFT_5423,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687354,0.102954473926956,PHATRDRAFT_55126,PHATRDRAFT_44782,PHATRDRAFT_31544,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_43084,PHATRDRAFT_5423,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_43084,PHATRDRAFT_47293,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_43084,PHATRDRAFT_35691,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_44782,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,YP_874486_AT1,
9,0.0567484010687233,0.102954473926858,PHATRDRAFT_55126,PHATRDRAFT_43084,PHATRDRAFT_12331,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_44782,PHATRDRAFT_38085,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010688051,0.102954473926866,PHATRDRAFT_55126,PHATRDRAFT_7164,PHATRDRAFT_38946,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_43084,PHATRDRAFT_38085,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
9,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_43084,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,YP_874486_AT1,
9,0.0567484010688051,0.102954473926866,PHATRDRAFT_55126,PHATRDRAFT_7164,PHATRDRAFT_38085,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,
10,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_49771,PHATRDRAFT_48445,PHATRDRAFT_47293,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190
10,0.0567484010687388,0.102954473926572,PHATRDRAFT_55126,PHATRDRAFT_47389,PHATRDRAFT_49524,PHATRDRAFT_20318,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190
10,0.0567484010687233,0.102954473926858,PHATRDRAFT_55126,PHATRDRAFT_49771,PHATRDRAFT_48445,PHATRDRAFT_12331,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190
10,0.0567484010687388,0.102954473926572,PHATRDRAFT_55126,PHATRDRAFT_47389,PHATRDRAFT_49524,PHATRDRAFT_38085,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190
10,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_49771,PHATRDRAFT_48445,PHATRDRAFT_35691,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190
10,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_49771,PHATRDRAFT_48445,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190,YP_874486_AT1
10,0.0567484010687388,0.102954473926572,PHATRDRAFT_55126,PHATRDRAFT_47389,PHATRDRAFT_49524,PHATRDRAFT_47293,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190
10,0.0567484010687664,0.102954473926792,PHATRDRAFT_55126,PHATRDRAFT_49771,PHATRDRAFT_48445,PHATRDRAFT_20318,PHATRDRAFT_draft462,PHATRDRAFT_46692,PHATRDRAFT_17265,PHATRDRAFT_22453,PHATRDRAFT_43552,PHATRDRAFT_26190
