Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,0.456933651726928,0.500982191243754,b1241,b0351,b4069,b4384,b2297,b2458,b3617,b0030,b2407,b1982,b4381,b0114,b0529,b2492,b0904,b1511,b2285,,,,,,,,,,,,,,,,,,,,,,,,
17,0.367219010471401,0.0986984326999325,b1241,b0351,b0871,b2925,b2097,b2926,b3617,b2407,b2690,b3945,b4381,b2868,b0114,b0529,b2492,b0904,b2285,,,,,,,,,,,,,,,,,,,,,,,,
18,0.45693365172693,0.500982191241347,b1241,b0351,b4069,b4384,b3115,b1849,b2296,b3617,b0030,b2407,b1982,b4381,b0114,b0529,b2492,b0904,b1517,b2285,,,,,,,,,,,,,,,,,,,,,,,
18,0.456933651726923,0.500982191220605,b4382,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b2407,b1982,b3616,b3589,b0114,b0529,b2492,b0904,b1511,b2285,,,,,,,,,,,,,,,,,,,,,,,
19,0.57367125551907,0.146081854305026,b1241,b0351,b4069,b0512,b0871,b3115,b1849,b2296,b2925,b2097,b3617,b1779,b3946,b0825,b4381,b0511,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,
19,0.722215499647753,0.127125431496772,b2836,b3831,b1278,b3614,b0910,b3752,b4152,b2781,b1612,b1611,b4122,b1759,b4138,b4123,b0621,b4381,b2406,b3918,b1206,,,,,,,,,,,,,,,,,,,,,,
20,0.565483817908013,0.72248983446682,b1241,b0351,b4069,b4384,b3752,b3115,b1849,b2296,b3617,b2407,b1982,b0261,b4381,b2406,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,
20,0.537254895338958,0.344963078052671,b4382,b1241,b0351,b4069,b4384,b2297,b2458,b2925,b2097,b3617,b0030,b2407,b1779,b2690,b3665,b3945,b0114,b2492,b0904,b1380,,,,,,,,,,,,,,,,,,,,,
20,0.577432206125845,0.132427893767899,b3399,b1241,b0351,b4069,b2744,b0512,b0871,b2297,b2458,b2779,b2925,b2097,b3617,b2690,b3945,b2913,b4381,b0114,b2492,b0904,,,,,,,,,,,,,,,,,,,,,
20,0.726459536666432,0.127891990667038,b2744,b3614,b0910,b4152,b2781,b1612,b1611,b4122,b1759,b4374,b0675,b2361,b2291,b4138,b4123,b0621,b3821,b3918,b4042,b1206,,,,,,,,,,,,,,,,,,,,,
